series,t_seconds,value
reactive (sibling),9549.342,0.992377
reactive (sibling),9560.721,0.992389
reactive (sibling),9565.688,0.992348
reactive (sibling),9576.337,0.992342
reactive (sibling),9584.941,0.992335
reactive (sibling),9594.667,0.992324
reactive (sibling),9601.455,0.992302
reactive (sibling),9618.540,0.992282
reactive (sibling),9627.069,0.992287
reactive (sibling),9635.727,0.992295
reactive (sibling),9638.547,0.992328
reactive (sibling),9647.758,0.992335
reactive (sibling),9658.130,0.992335
reactive (sibling),9667.676,0.992342
reactive (sibling),9674.538,0.992330
reactive (sibling),9682.946,0.992342
reactive (sibling),9690.227,0.992348
reactive (sibling),9693.752,0.992331
reactive (sibling),9704.454,0.992307
reactive (sibling),9713.868,0.992313
reactive (sibling),9725.173,0.992318
reactive (sibling),9729.835,0.992330
reactive (sibling),9742.862,0.992342
reactive (sibling),9752.671,0.992335
reactive (sibling),9760.817,0.992375
reactive (sibling),9774.840,0.992381
reactive (sibling),9784.089,0.992382
reactive (sibling),9788.403,0.992375
reactive (sibling),9795.821,0.992355
reactive (sibling),9799.897,0.992371
reactive (sibling),9807.002,0.992377
reactive (sibling),9818.356,0.992389
reactive (sibling),9822.264,0.992348
reactive (sibling),9831.316,0.992347
reactive (sibling),9839.712,0.992331
reactive (sibling),9848.312,0.992316
reactive (sibling),9856.120,0.992324
reactive (sibling),9868.511,0.992282
reactive (sibling),9880.052,0.992268
reactive (sibling),9889.582,0.992295
reactive (sibling),9893.574,0.992328
reactive (sibling),9900.611,0.992335
reactive (sibling),9909.501,0.992335
reactive (sibling),9915.733,0.992336
reactive (sibling),9925.994,0.992330
reactive (sibling),9935.939,0.992342
reactive (sibling),9943.705,0.992348
reactive (sibling),9946.865,0.992331
reactive (sibling),9957.653,0.992307
reactive (sibling),9963.958,0.992313
reactive (sibling),9972.337,0.992318
reactive (sibling),9975.778,0.992330
reactive (sibling),9983.899,0.992331
reactive (sibling),9992.980,0.992342
reactive (sibling),10002.364,0.992358
reactive (sibling),10013.513,0.992377
reactive (sibling),10022.675,0.992377
reactive (sibling),10027.772,0.992365
reactive (sibling),10042.448,0.992355
reactive (sibling),10046.560,0.992375
reactive (sibling),10055.571,0.992382
reactive (sibling),10072.256,0.992375
reactive (sibling),10076.544,0.992342
reactive (sibling),10087.693,0.992335
reactive (sibling),10096.674,0.992335
reactive (sibling),10106.743,0.992303
reactive (sibling),10112.337,0.992302
reactive (sibling),10121.342,0.992282
reactive (sibling),10129.709,0.992289
reactive (sibling),10138.929,0.992295
reactive (sibling),10141.945,0.992330
reactive (sibling),10149.984,0.992324
reactive (sibling),10162.684,0.992324
reactive (sibling),10170.870,0.992336
reactive (sibling),10179.656,0.992330
reactive (sibling),10188.433,0.992342
reactive (sibling),10199.392,0.992349
reactive (sibling),10202.951,0.992295
reactive (sibling),10213.775,0.992308
reactive (sibling),10223.710,0.992322
reactive (sibling),10233.032,0.992315
reactive (sibling),10238.942,0.992330
reactive (sibling),10247.498,0.992342
reactive (sibling),10256.108,0.992342
reactive (sibling),10264.053,0.992375
reactive (sibling),10274.000,0.992375
reactive (sibling),10279.877,0.992377
reactive (sibling),10284.051,0.992365
reactive (sibling),10292.420,0.992358
reactive (sibling),10295.873,0.992378
reactive (sibling),10303.574,0.992373
reactive (sibling),10325.216,0.992375
reactive (sibling),10330.517,0.992348
reactive (sibling),10344.473,0.992350
reactive (sibling),10354.284,0.992342
reactive (sibling),10363.135,0.992303
reactive (sibling),10369.854,0.992287
reactive (sibling),10380.939,0.992282
reactive (sibling),10390.609,0.992287
reactive (sibling),10398.097,0.992295
reactive (sibling),10401.439,0.992330
reactive (sibling),10409.185,0.992324
reactive (sibling),10418.073,0.992324
reactive (sibling),10424.334,0.992336
reactive (sibling),10430.233,0.992330
reactive (sibling),10438.147,0.992331
reactive (sibling),10445.363,0.992347
reactive (sibling),10449.239,0.992332
reactive (sibling),10462.595,0.992307
reactive (sibling),10470.736,0.992313
reactive (sibling),10480.422,0.992318
reactive (sibling),10484.718,0.992330
reactive (sibling),10494.242,0.992342
reactive (sibling),10511.607,0.992358
reactive (sibling),10522.706,0.992373
reactive (sibling),10537.637,0.992381
reactive (sibling),10544.393,0.992397
reactive (sibling),10549.122,0.992365
reactive (sibling),10556.452,0.992358
reactive (sibling),10560.238,0.992375
reactive (sibling),10568.540,0.992377
reactive (sibling),10578.465,0.992389
reactive (sibling),10585.164,0.992348
reactive (sibling),10596.824,0.992347
reactive (sibling),10604.737,0.992324
reactive (sibling),10612.147,0.992324
reactive (sibling),10618.578,0.992324
reactive (sibling),10627.761,0.992295
reactive (sibling),10638.064,0.992289
reactive (sibling),10649.422,0.992295
reactive (sibling),10652.719,0.992330
reactive (sibling),10663.606,0.992324
reactive (sibling),10672.885,0.992335
reactive (sibling),10679.835,0.992342
reactive (sibling),10688.305,0.992342
reactive (sibling),10696.238,0.992342
reactive (sibling),10703.268,0.992348
reactive (sibling),10706.570,0.992331
reactive (sibling),10715.322,0.992307
reactive (sibling),10720.389,0.992311
reactive (sibling),10727.961,0.992311
reactive (sibling),10731.621,0.992323
reactive (sibling),10738.482,0.992332
reactive (sibling),10749.923,0.992342
reactive (sibling),10760.936,0.992358
reactive (sibling),10777.379,0.992375
reactive (sibling),10788.863,0.992397
reactive (sibling),10793.774,0.992365
reactive (sibling),10803.738,0.992358
reactive (sibling),10808.242,0.992375
reactive (sibling),10819.171,0.992382
reactive (sibling),10830.780,0.992375
reactive (sibling),10834.649,0.992348
reactive (sibling),10846.234,0.992342
reactive (sibling),10856.076,0.992335
reactive (sibling),10866.222,0.992328
reactive (sibling),10873.009,0.992302
reactive (sibling),10885.203,0.992282
reactive (sibling),10897.816,0.992287
reactive (sibling),10906.214,0.992295
reactive (sibling),10909.650,0.992328
reactive (sibling),10920.588,0.992335
reactive (sibling),10934.067,0.992342
reactive (sibling),10943.621,0.992342
reactive (sibling),10951.271,0.992342
reactive (sibling),10967.148,0.992342
reactive (sibling),10975.291,0.992311
reactive (sibling),10980.110,0.992295
reactive (sibling),10989.392,0.992308
reactive (sibling),10995.979,0.992322
reactive (sibling),11004.756,0.992315
reactive (sibling),11009.230,0.992330
reactive (sibling),11016.534,0.992342
reactive (sibling),11028.384,0.992342
reactive (sibling),11038.724,0.992354
reactive (sibling),11049.631,0.992373
reactive (sibling),11055.973,0.992375
reactive (sibling),11063.044,0.992362
reactive (sibling),11072.816,0.992350
reactive (sibling),11077.226,0.992373
reactive (sibling),11085.002,0.992375
reactive (sibling),11103.329,0.992373
reactive (sibling),11108.453,0.992342
reactive (sibling),11122.498,0.992335
reactive (sibling),11132.744,0.992335
reactive (sibling),11143.781,0.992303
reactive (sibling),11150.131,0.992287
reactive (sibling),11160.629,0.992282
reactive (sibling),11171.609,0.992287
reactive (sibling),11182.227,0.992295
reactive (sibling),11185.761,0.992328
reactive (sibling),11193.854,0.992335
reactive (sibling),11202.429,0.992324
reactive (sibling),11209.244,0.992336
reactive (sibling),11219.621,0.992330
reactive (sibling),11229.344,0.992342
reactive (sibling),11237.753,0.992348
reactive (sibling),11240.882,0.992331
reactive (sibling),11253.378,0.992307
reactive (sibling),11259.278,0.992313
reactive (sibling),11267.963,0.992318
reactive (sibling),11271.432,0.992330
reactive (sibling),11284.210,0.992342
reactive (sibling),11295.490,0.992342
reactive (sibling),11302.981,0.992375
reactive (sibling),11314.176,0.992375
reactive (sibling),11324.133,0.992382
reactive (sibling),11327.812,0.992365
reactive (sibling),11334.963,0.992355
reactive (sibling),11340.599,0.992371
reactive (sibling),11347.452,0.992377
reactive (sibling),11365.676,0.992375
reactive (sibling),11371.784,0.992348
reactive (sibling),11393.106,0.992350
reactive (sibling),11403.650,0.992314
reactive (sibling),11418.039,0.992286
reactive (sibling),11424.909,0.992287
reactive (sibling),11436.813,0.992276
reactive (sibling),11445.837,0.992287
reactive (sibling),11453.455,0.992287
reactive (sibling),11457.847,0.992328
reactive (sibling),11465.521,0.992335
reactive (sibling),11474.415,0.992324
reactive (sibling),11481.389,0.992336
reactive (sibling),11489.775,0.992330
reactive (sibling),11497.371,0.992342
reactive (sibling),11505.284,0.992347
reactive (sibling),11508.557,0.992331
reactive (sibling),11521.054,0.992307
reactive (sibling),11528.146,0.992313
reactive (sibling),11535.479,0.992318
reactive (sibling),11539.929,0.992331
reactive (sibling),11549.766,0.992331
reactive (sibling),11559.609,0.992342
reactive (sibling),11571.333,0.992375
reactive (sibling),11587.828,0.992375
reactive (sibling),11595.034,0.992382
reactive (sibling),11599.462,0.992375
reactive (sibling),11607.277,0.992355
reactive (sibling),11611.522,0.992375
reactive (sibling),11618.983,0.992377
reactive (sibling),11632.131,0.992375
reactive (sibling),11636.682,0.992348
reactive (sibling),11648.906,0.992342
reactive (sibling),11656.268,0.992324
reactive (sibling),11664.721,0.992324
reactive (sibling),11670.354,0.992324
reactive (sibling),11678.724,0.992295
reactive (sibling),11688.287,0.992289
reactive (sibling),11698.085,0.992295
reactive (sibling),11702.173,0.992330
reactive (sibling),11712.409,0.992324
reactive (sibling),11727.886,0.992335
reactive (sibling),11735.174,0.992342
reactive (sibling),11742.617,0.992342
reactive (sibling),11750.755,0.992342
reactive (sibling),11762.967,0.992311
reactive (sibling),11766.639,0.992295
reactive (sibling),11779.277,0.992308
reactive (sibling),11788.024,0.992322
reactive (sibling),11799.673,0.992315
reactive (sibling),11805.331,0.992342
reactive (sibling),11812.255,0.992342
reactive (sibling),11824.703,0.992335
reactive (sibling),11835.595,0.992375
reactive (sibling),11849.152,0.992381
reactive (sibling),11860.498,0.992397
reactive (sibling),11864.690,0.992375
reactive (sibling),11874.202,0.992358
reactive (sibling),11879.200,0.992375
reactive (sibling),11889.054,0.992382
reactive (sibling),11908.793,0.992375
reactive (sibling),11914.680,0.992342
reactive (sibling),11926.208,0.992350
reactive (sibling),11937.893,0.992342
reactive (sibling),11948.296,0.992303
reactive (sibling),11953.145,0.992287
reactive (sibling),11963.264,0.992282
reactive (sibling),11973.325,0.992268
reactive (sibling),11982.843,0.992295
reactive (sibling),11986.671,0.992328
reactive (sibling),11996.301,0.992324
reactive (sibling),12008.268,0.992324
reactive (sibling),12019.067,0.992342
reactive (sibling),12026.263,0.992342
reactive (sibling),12036.198,0.992342
reactive (sibling),12045.988,0.992349
reactive (sibling),12049.450,0.992295
reactive (sibling),12061.954,0.992308
reactive (sibling),12069.306,0.992322
reactive (sibling),12077.848,0.992318
reactive (sibling),12082.815,0.992330
reactive (sibling),12089.774,0.992342
reactive (sibling),12098.551,0.992342
reactive (sibling),12109.578,0.992375
reactive (sibling),12122.419,0.992375
reactive (sibling),12131.202,0.992382
reactive (sibling),12134.303,0.992365
reactive (sibling),12141.734,0.992365
reactive (sibling),12145.272,0.992371
reactive (sibling),12151.345,0.992377
reactive (sibling),12168.112,0.992389
reactive (sibling),12173.005,0.992348
reactive (sibling),12182.513,0.992342
reactive (sibling),12189.789,0.992331
reactive (sibling),12197.723,0.992324
reactive (sibling),12204.064,0.992324
reactive (sibling),12214.956,0.992282
reactive (sibling),12227.016,0.992289
reactive (sibling),12240.277,0.992295
reactive (sibling),12245.369,0.992328
reactive (sibling),12253.800,0.992335
reactive (sibling),12263.525,0.992335
reactive (sibling),12271.071,0.992342
reactive (sibling),12277.490,0.992342
reactive (sibling),12284.178,0.992342
reactive (sibling),12291.196,0.992348
reactive (sibling),12294.761,0.992331
reactive (sibling),12305.164,0.992337
reactive (sibling),12312.307,0.992311
reactive (sibling),12319.841,0.992311
reactive (sibling),12324.559,0.992331
reactive (sibling),12334.000,0.992331
reactive (sibling),12347.886,0.992342
reactive (sibling),12360.010,0.992375
reactive (sibling),12370.213,0.992375
reactive (sibling),12376.475,0.992382
reactive (sibling),12380.915,0.992375
reactive (sibling),12387.559,0.992355
reactive (sibling),12391.897,0.992371
reactive (sibling),12399.619,0.992377
reactive (sibling),12409.552,0.992389
reactive (sibling),12414.772,0.992363
reactive (sibling),12425.234,0.992347
reactive (sibling),12432.064,0.992331
reactive (sibling),12441.186,0.992324
reactive (sibling),12446.091,0.992321
reactive (sibling),12455.193,0.992295
reactive (sibling),12462.361,0.992289
reactive (sibling),12470.154,0.992277
reactive (sibling),12473.752,0.992311
reactive (sibling),12481.337,0.992326
reactive (sibling),12489.204,0.992316
reactive (sibling),12497.720,0.992326
reactive (sibling),12507.592,0.992330
reactive (sibling),12514.922,0.992331
reactive (sibling),12523.409,0.992348
reactive (sibling),12526.474,0.992331
reactive (sibling),12537.179,0.992307
reactive (sibling),12549.303,0.992322
reactive (sibling),12556.171,0.992318
reactive (sibling),12559.990,0.992330
reactive (sibling),12570.014,0.992342
reactive (sibling),12582.782,0.992342
reactive (sibling),12594.988,0.992375
reactive (sibling),12609.008,0.992375
reactive (sibling),12616.301,0.992397
reactive (sibling),12622.388,0.992365
reactive (sibling),12629.919,0.992355
reactive (sibling),12633.039,0.992375
reactive (sibling),12641.108,0.992377
reactive (sibling),12654.035,0.992389
reactive (sibling),12657.518,0.992348
reactive (sibling),12670.625,0.992342
reactive (sibling),12678.047,0.992324
reactive (sibling),12685.306,0.992324
reactive (sibling),12692.122,0.992324
reactive (sibling),12705.983,0.992282
reactive (sibling),12717.817,0.992287
reactive (sibling),12726.451,0.992295
reactive (sibling),12731.455,0.992328
reactive (sibling),12738.405,0.992335
reactive (sibling),12750.647,0.992335
reactive (sibling),12757.769,0.992342
reactive (sibling),12764.105,0.992330
reactive (sibling),12769.738,0.992342
reactive (sibling),12777.272,0.992347
reactive (sibling),12779.886,0.992331
reactive (sibling),12788.352,0.992337
reactive (sibling),12795.951,0.992311
reactive (sibling),12804.140,0.992311
reactive (sibling),12807.568,0.992323
reactive (sibling),12816.402,0.992332
reactive (sibling),12824.296,0.992342
reactive (sibling),12833.723,0.992358
reactive (sibling),12843.883,0.992377
reactive (sibling),12850.716,0.992377
reactive (sibling),12854.430,0.992363
reactive (sibling),12862.842,0.992358
reactive (sibling),12866.771,0.992378
reactive (sibling),12874.245,0.992373
reactive (sibling),12887.229,0.992389
reactive (sibling),12890.423,0.992363
reactive (sibling),12901.119,0.992347
reactive (sibling),12909.777,0.992331
reactive (sibling),12917.305,0.992324
reactive (sibling),12923.107,0.992324
reactive (sibling),12929.952,0.992295
reactive (sibling),12937.878,0.992289
reactive (sibling),12945.412,0.992295
reactive (sibling),12948.282,0.992311
reactive (sibling),12955.961,0.992326
reactive (sibling),12966.367,0.992316
reactive (sibling),12972.445,0.992326
reactive (sibling),12980.228,0.992326
reactive (sibling),12986.419,0.992331
reactive (sibling),12993.115,0.992347
reactive (sibling),12996.020,0.992332
reactive (sibling),13005.422,0.992337
reactive (sibling),13011.354,0.992311
reactive (sibling),13021.497,0.992311
reactive (sibling),13025.319,0.992323
reactive (sibling),13035.620,0.992331
reactive (sibling),13046.736,0.992342
reactive (sibling),13054.571,0.992354
reactive (sibling),13063.617,0.992377
reactive (sibling),13072.303,0.992382
reactive (sibling),13076.703,0.992365
reactive (sibling),13084.766,0.992365
reactive (sibling),13088.846,0.992371
reactive (sibling),13097.088,0.992377
reactive (sibling),13110.845,0.992389
reactive (sibling),13114.778,0.992348
reactive (sibling),13123.907,0.992342
reactive (sibling),13135.262,0.992324
reactive (sibling),13144.332,0.992324
reactive (sibling),13149.119,0.992302
reactive (sibling),13157.771,0.992282
reactive (sibling),13170.055,0.992289
reactive (sibling),13183.252,0.992295
reactive (sibling),13186.767,0.992328
reactive (sibling),13195.425,0.992335
reactive (sibling),13208.485,0.992335
reactive (sibling),13215.475,0.992342
reactive (sibling),13222.271,0.992342
reactive (sibling),13230.496,0.992342
reactive (sibling),13238.010,0.992348
reactive (sibling),13241.554,0.992331
reactive (sibling),13251.949,0.992307
reactive (sibling),13260.543,0.992313
reactive (sibling),13272.076,0.992318
reactive (sibling),13276.372,0.992330
reactive (sibling),13286.231,0.992342
reactive (sibling),13294.804,0.992342
reactive (sibling),13303.889,0.992375
reactive (sibling),13321.887,0.992381
reactive (sibling),13331.330,0.992382
reactive (sibling),13336.079,0.992375
reactive (sibling),13345.486,0.992355
reactive (sibling),13350.355,0.992375
reactive (sibling),13358.905,0.992382
reactive (sibling),13371.379,0.992375
reactive (sibling),13376.128,0.992348
reactive (sibling),13387.986,0.992342
reactive (sibling),13396.713,0.992335
reactive (sibling),13406.111,0.992328
reactive (sibling),13411.947,0.992302
reactive (sibling),13421.381,0.992282
reactive (sibling),13431.301,0.992289
reactive (sibling),13441.084,0.992295
reactive (sibling),13445.012,0.992330
reactive (sibling),13451.476,0.992324
reactive (sibling),13463.467,0.992324
reactive (sibling),13470.008,0.992336
reactive (sibling),13477.522,0.992330
reactive (sibling),13487.363,0.992342
reactive (sibling),13494.687,0.992348
reactive (sibling),13498.440,0.992331
reactive (sibling),13508.414,0.992307
reactive (sibling),13518.340,0.992313
reactive (sibling),13525.511,0.992318
reactive (sibling),13530.119,0.992330
reactive (sibling),13542.818,0.992342
reactive (sibling),13553.556,0.992342
reactive (sibling),13563.849,0.992375
reactive (sibling),13581.752,0.992381
reactive (sibling),13589.409,0.992397
reactive (sibling),13593.093,0.992365
reactive (sibling),13602.937,0.992358
reactive (sibling),13608.191,0.992375
reactive (sibling),13617.628,0.992382
reactive (sibling),13643.513,0.992373
reactive (sibling),13650.144,0.992334
reactive (sibling),13661.668,0.992350
reactive (sibling),13671.173,0.992314
reactive (sibling),13680.789,0.992286
reactive (sibling),13687.763,0.992287
reactive (sibling),13695.396,0.992282
reactive (sibling),13708.128,0.992268
reactive (sibling),13715.152,0.992295
reactive (sibling),13719.149,0.992330
reactive (sibling),13726.419,0.992324
reactive (sibling),13735.475,0.992324
reactive (sibling),13741.267,0.992336
reactive (sibling),13748.827,0.992330
reactive (sibling),13757.628,0.992342
reactive (sibling),13764.637,0.992347
reactive (sibling),13768.821,0.992331
reactive (sibling),13778.504,0.992337
reactive (sibling),13785.538,0.992311
reactive (sibling),13794.329,0.992311
reactive (sibling),13798.612,0.992331
reactive (sibling),13806.919,0.992331
reactive (sibling),13818.785,0.992342
reactive (sibling),13827.210,0.992354
reactive (sibling),13841.551,0.992375
reactive (sibling),13849.388,0.992382
reactive (sibling),13853.399,0.992365
reactive (sibling),13860.474,0.992355
reactive (sibling),13864.070,0.992371
reactive (sibling),13869.522,0.992377
reactive (sibling),13882.828,0.992389
reactive (sibling),13887.412,0.992348
reactive (sibling),13897.361,0.992347
reactive (sibling),13905.273,0.992331
reactive (sibling),13917.433,0.992324
reactive (sibling),13923.584,0.992324
reactive (sibling),13934.907,0.992282
reactive (sibling),13945.660,0.992268
reactive (sibling),13955.371,0.992295
reactive (sibling),13958.659,0.992328
reactive (sibling),13966.192,0.992335
reactive (sibling),13976.947,0.992324
reactive (sibling),13986.562,0.992342
reactive (sibling),13994.234,0.992330
reactive (sibling),14002.491,0.992342
reactive (sibling),14008.362,0.992348
reactive (sibling),14011.436,0.992331
reactive (sibling),14020.205,0.992307
reactive (sibling),14028.440,0.992313
reactive (sibling),14036.385,0.992311
reactive (sibling),14040.580,0.992331
reactive (sibling),14051.274,0.992331
reactive (sibling),14067.515,0.992342
reactive (sibling),14078.805,0.992375
reactive (sibling),14089.538,0.992381
reactive (sibling),14099.066,0.992397
reactive (sibling),14103.355,0.992365
reactive (sibling),14112.131,0.992358
reactive (sibling),14116.359,0.992375
reactive (sibling),14123.423,0.992377
reactive (sibling),14134.308,0.992389
reactive (sibling),14139.100,0.992348
reactive (sibling),14157.712,0.992342
reactive (sibling),14165.581,0.992335
reactive (sibling),14174.494,0.992328
reactive (sibling),14180.888,0.992302
reactive (sibling),14189.969,0.992282
reactive (sibling),14200.306,0.992287
reactive (sibling),14212.105,0.992295
reactive (sibling),14215.484,0.992330
reactive (sibling),14222.728,0.992324
reactive (sibling),14231.125,0.992324
reactive (sibling),14237.078,0.992336
reactive (sibling),14245.882,0.992330
reactive (sibling),14253.407,0.992342
reactive (sibling),14260.545,0.992348
reactive (sibling),14263.750,0.992331
reactive (sibling),14274.263,0.992337
reactive (sibling),14286.712,0.992313
reactive (sibling),14294.080,0.992318
reactive (sibling),14298.090,0.992330
reactive (sibling),14305.580,0.992331
reactive (sibling),14313.971,0.992342
reactive (sibling),14323.933,0.992375
reactive (sibling),14337.297,0.992375
reactive (sibling),14348.052,0.992382
reactive (sibling),14353.431,0.992365
reactive (sibling),14365.385,0.992355
reactive (sibling),14370.849,0.992375
reactive (sibling),14379.640,0.992382
reactive (sibling),14396.288,0.992375
reactive (sibling),14403.696,0.992342
reactive (sibling),14417.989,0.992350
reactive (sibling),14426.178,0.992342
reactive (sibling),14438.308,0.992303
reactive (sibling),14446.701,0.992287
reactive (sibling),14457.335,0.992256
reactive (sibling),14468.857,0.992287
reactive (sibling),14480.086,0.992287
reactive (sibling),14484.720,0.992328
reactive (sibling),14495.081,0.992335
reactive (sibling),14505.683,0.992335
reactive (sibling),14515.555,0.992342
reactive (sibling),14524.893,0.992342
reactive (sibling),14535.320,0.992342
reactive (sibling),14542.060,0.992349
reactive (sibling),14546.969,0.992295
reactive (sibling),14560.033,0.992308
reactive (sibling),14569.849,0.992322
reactive (sibling),14578.083,0.992315
reactive (sibling),14582.052,0.992330
reactive (sibling),14590.298,0.992342
reactive (sibling),14603.960,0.992335
reactive (sibling),14613.010,0.992375
reactive (sibling),14626.012,0.992375
reactive (sibling),14631.737,0.992382
reactive (sibling),14635.633,0.992365
reactive (sibling),14644.000,0.992355
reactive (sibling),14648.498,0.992371
reactive (sibling),14658.265,0.992377
reactive (sibling),14669.074,0.992389
reactive (sibling),14673.141,0.992348
reactive (sibling),14686.255,0.992342
reactive (sibling),14699.397,0.992335
reactive (sibling),14709.933,0.992303
reactive (sibling),14716.144,0.992302
reactive (sibling),14725.089,0.992282
reactive (sibling),14734.178,0.992287
reactive (sibling),14741.832,0.992295
reactive (sibling),14744.789,0.992330
reactive (sibling),14758.407,0.992324
reactive (sibling),14767.642,0.992324
reactive (sibling),14774.353,0.992336
reactive (sibling),14784.366,0.992330
reactive (sibling),14793.233,0.992342
reactive (sibling),14803.407,0.992349
reactive (sibling),14807.396,0.992295
reactive (sibling),14817.166,0.992307
reactive (sibling),14826.152,0.992313
reactive (sibling),14835.556,0.992315
reactive (sibling),14841.995,0.992330
reactive (sibling),14852.069,0.992342
reactive (sibling),14861.940,0.992342
reactive (sibling),14870.838,0.992375
reactive (sibling),14881.584,0.992375
reactive (sibling),14890.595,0.992382
reactive (sibling),14895.752,0.992375
reactive (sibling),14903.102,0.992355
reactive (sibling),14906.879,0.992371
reactive (sibling),14915.134,0.992377
reactive (sibling),14925.972,0.992389
reactive (sibling),14930.340,0.992363
reactive (sibling),14940.730,0.992347
reactive (sibling),14948.643,0.992331
reactive (sibling),14955.568,0.992316
reactive (sibling),14960.171,0.992321
reactive (sibling),14971.523,0.992295
reactive (sibling),14983.384,0.992289
reactive (sibling),14993.354,0.992295
reactive (sibling),14996.335,0.992330
reactive (sibling),15004.836,0.992324
reactive (sibling),15015.096,0.992324
reactive (sibling),15022.809,0.992342
reactive (sibling),15032.979,0.992342
reactive (sibling),15038.987,0.992342
reactive (sibling),15046.324,0.992348
reactive (sibling),15049.368,0.992331
reactive (sibling),15060.659,0.992307
reactive (sibling),15067.642,0.992313
reactive (sibling),15074.138,0.992311
reactive (sibling),15077.695,0.992331
reactive (sibling),15084.868,0.992331
reactive (sibling),15093.563,0.992342
reactive (sibling),15101.451,0.992358
reactive (sibling),15111.949,0.992377
reactive (sibling),15122.649,0.992377
reactive (sibling),15127.358,0.992363
reactive (sibling),15136.977,0.992365
reactive (sibling),15140.911,0.992371
reactive (sibling),15146.676,0.992377
reactive (sibling),15166.435,0.992375
reactive (sibling),15170.973,0.992348
reactive (sibling),15184.090,0.992335
reactive (sibling),15196.103,0.992335
reactive (sibling),15205.913,0.992303
reactive (sibling),15215.065,0.992287
reactive (sibling),15225.397,0.992282
reactive (sibling),15233.904,0.992287
reactive (sibling),15242.354,0.992295
reactive (sibling),15245.762,0.992328
reactive (sibling),15254.670,0.992324
reactive (sibling),15264.113,0.992324
reactive (sibling),15271.975,0.992336
reactive (sibling),15286.220,0.992342
reactive (sibling),15295.091,0.992342
reactive (sibling),15302.253,0.992348
reactive (sibling),15306.145,0.992295
reactive (sibling),15314.974,0.992308
reactive (sibling),15320.220,0.992313
reactive (sibling),15328.609,0.992318
reactive (sibling),15332.432,0.992330
reactive (sibling),15339.634,0.992331
reactive (sibling),15349.852,0.992342
reactive (sibling),15359.018,0.992358
reactive (sibling),15369.905,0.992377
reactive (sibling),15376.543,0.992377
reactive (sibling),15381.192,0.992365
reactive (sibling),15387.975,0.992358
reactive (sibling),15391.889,0.992378
reactive (sibling),15400.696,0.992377
reactive (sibling),15410.928,0.992389
reactive (sibling),15415.882,0.992363
reactive (sibling),15429.112,0.992347
reactive (sibling),15438.942,0.992324
reactive (sibling),15448.320,0.992328
reactive (sibling),15454.971,0.992302
reactive (sibling),15462.705,0.992282
reactive (sibling),15472.607,0.992268
reactive (sibling),15481.905,0.992295
reactive (sibling),15486.463,0.992330
reactive (sibling),15495.389,0.992324
reactive (sibling),15506.120,0.992324
reactive (sibling),15515.392,0.992342
reactive (sibling),15523.243,0.992342
reactive (sibling),15529.241,0.992342
reactive (sibling),15535.629,0.992348
reactive (sibling),15540.011,0.992331
reactive (sibling),15549.738,0.992307
reactive (sibling),15554.879,0.992311
reactive (sibling),15562.703,0.992311
reactive (sibling),15567.732,0.992331
reactive (sibling),15574.848,0.992332
reactive (sibling),15588.877,0.992342
reactive (sibling),15598.117,0.992354
reactive (sibling),15609.249,0.992377
reactive (sibling),15618.261,0.992382
reactive (sibling),15623.140,0.992375
reactive (sibling),15631.198,0.992355
reactive (sibling),15635.170,0.992375
reactive (sibling),15643.061,0.992377
reactive (sibling),15655.316,0.992389
reactive (sibling),15660.705,0.992348
reactive (sibling),15673.251,0.992342
reactive (sibling),15683.903,0.992335
reactive (sibling),15694.137,0.992328
reactive (sibling),15699.669,0.992302
reactive (sibling),15709.338,0.992282
reactive (sibling),15718.401,0.992268
reactive (sibling),15730.777,0.992295
reactive (sibling),15734.708,0.992328
reactive (sibling),15741.988,0.992324
reactive (sibling),15752.420,0.992324
reactive (sibling),15758.845,0.992336
reactive (sibling),15767.061,0.992330
reactive (sibling),15773.905,0.992342
reactive (sibling),15781.697,0.992348
reactive (sibling),15785.178,0.992331
reactive (sibling),15794.601,0.992337
reactive (sibling),15805.491,0.992313
reactive (sibling),15814.936,0.992318
reactive (sibling),15818.945,0.992330
reactive (sibling),15825.288,0.992331
reactive (sibling),15836.584,0.992342
reactive (sibling),15845.795,0.992375
reactive (sibling),15854.013,0.992377
reactive (sibling),15861.405,0.992377
reactive (sibling),15865.027,0.992363
reactive (sibling),15872.018,0.992358
reactive (sibling),15875.701,0.992378
reactive (sibling),15882.574,0.992373
reactive (sibling),15894.733,0.992384
reactive (sibling),15899.254,0.992363
reactive (sibling),15914.104,0.992342
reactive (sibling),15926.067,0.992335
reactive (sibling),15937.189,0.992303
reactive (sibling),15942.897,0.992287
reactive (sibling),15949.571,0.992282
reactive (sibling),15959.403,0.992287
reactive (sibling),15967.790,0.992295
reactive (sibling),15973.227,0.992330
reactive (sibling),15980.367,0.992324
reactive (sibling),15989.010,0.992324
reactive (sibling),15995.239,0.992326
reactive (sibling),16003.496,0.992330
reactive (sibling),16009.618,0.992342
reactive (sibling),16015.580,0.992347
reactive (sibling),16019.951,0.992331
reactive (sibling),16028.324,0.992337
reactive (sibling),16035.976,0.992311
reactive (sibling),16047.492,0.992311
reactive (sibling),16051.712,0.992331
reactive (sibling),16061.652,0.992331
reactive (sibling),16074.820,0.992342
reactive (sibling),16084.028,0.992375
reactive (sibling),16096.269,0.992381
reactive (sibling),16104.322,0.992382
