series,t_seconds,value
reactive (sibling),8995.887,0.992358
reactive (sibling),9002.655,0.992371
reactive (sibling),9010.047,0.992377
reactive (sibling),9028.338,0.992375
reactive (sibling),9033.264,0.992348
reactive (sibling),9043.478,0.992342
reactive (sibling),9054.493,0.992335
reactive (sibling),9061.733,0.992328
reactive (sibling),9067.595,0.992302
reactive (sibling),9075.042,0.992282
reactive (sibling),9084.256,0.992289
reactive (sibling),9094.857,0.992295
reactive (sibling),9096.751,0.992330
reactive (sibling),9107.589,0.992324
reactive (sibling),9116.616,0.992324
reactive (sibling),9123.516,0.992336
reactive (sibling),9133.664,0.992330
reactive (sibling),9140.064,0.992342
reactive (sibling),9146.120,0.992348
reactive (sibling),9149.790,0.992331
reactive (sibling),9156.961,0.992307
reactive (sibling),9162.545,0.992311
reactive (sibling),9169.833,0.992311
reactive (sibling),9172.325,0.992323
reactive (sibling),9178.978,0.992332
reactive (sibling),9185.639,0.992332
reactive (sibling),9193.074,0.992346
reactive (sibling),9201.661,0.992361
reactive (sibling),9208.881,0.992361
reactive (sibling),9212.662,0.992365
reactive (sibling),9219.734,0.992356
reactive (sibling),9222.659,0.992370
reactive (sibling),9231.921,0.992379
reactive (sibling),9242.049,0.992384
reactive (sibling),9246.078,0.992363
reactive (sibling),9255.024,0.992347
reactive (sibling),9262.310,0.992331
reactive (sibling),9269.498,0.992316
reactive (sibling),9273.812,0.992321
reactive (sibling),9281.685,0.992316
reactive (sibling),9288.335,0.992300
reactive (sibling),9296.431,0.992295
reactive (sibling),9299.914,0.992323
reactive (sibling),9305.646,0.992309
reactive (sibling),9312.684,0.992318
reactive (sibling),9316.907,0.992318
reactive (sibling),9322.780,0.992318
reactive (sibling),9329.745,0.992328
reactive (sibling),9334.649,0.992337
reactive (sibling),9336.878,0.992325
reactive (sibling),9343.761,0.992338
reactive (sibling),9349.182,0.992338
reactive (sibling),9355.206,0.992334
reactive (sibling),9358.074,0.992342
reactive (sibling),9365.552,0.992322
reactive (sibling),9372.782,0.992333
reactive (sibling),9379.785,0.992346
reactive (sibling),9388.793,0.992359
reactive (sibling),9395.656,0.992361
reactive (sibling),9400.298,0.992365
reactive (sibling),9411.629,0.992358
reactive (sibling),9416.442,0.992378
reactive (sibling),9424.531,0.992373
reactive (sibling),9432.754,0.992384
reactive (sibling),9435.900,0.992363
reactive (sibling),9444.139,0.992347
reactive (sibling),9451.399,0.992331
reactive (sibling),9459.552,0.992316
reactive (sibling),9462.522,0.992321
reactive (sibling),9472.379,0.992316
reactive (sibling),9484.642,0.992289
reactive (sibling),9494.440,0.992277
reactive (sibling),9498.134,0.992330
reactive (sibling),9505.631,0.992324
reactive (sibling),9517.770,0.992324
reactive (sibling),9524.271,0.992342
reactive (sibling),9531.792,0.992330
reactive (sibling),9539.529,0.992342
reactive (sibling),9546.693,0.992348
reactive (sibling),9548.947,0.992331
reactive (sibling),9557.858,0.992337
reactive (sibling),9562.862,0.992311
reactive (sibling),9569.941,0.992311
reactive (sibling),9572.193,0.992323
reactive (sibling),9579.464,0.992332
reactive (sibling),9590.524,0.992332
reactive (sibling),9598.884,0.992356
reactive (sibling),9613.646,0.992377
reactive (sibling),9622.977,0.992382
reactive (sibling),9627.538,0.992365
reactive (sibling),9634.350,0.992355
reactive (sibling),9638.854,0.992371
reactive (sibling),9646.739,0.992377
reactive (sibling),9657.694,0.992389
reactive (sibling),9662.306,0.992348
reactive (sibling),9670.296,0.992347
reactive (sibling),9675.821,0.992331
reactive (sibling),9685.202,0.992316
reactive (sibling),9688.743,0.992321
reactive (sibling),9698.547,0.992316
reactive (sibling),9706.040,0.992300
reactive (sibling),9712.345,0.992295
reactive (sibling),9714.819,0.992323
reactive (sibling),9723.582,0.992326
reactive (sibling),9731.870,0.992316
reactive (sibling),9738.771,0.992326
reactive (sibling),9745.026,0.992318
reactive (sibling),9751.071,0.992331
reactive (sibling),9758.613,0.992347
reactive (sibling),9762.355,0.992332
reactive (sibling),9770.751,0.992337
reactive (sibling),9778.836,0.992311
reactive (sibling),9785.106,0.992311
reactive (sibling),9788.086,0.992323
reactive (sibling),9798.020,0.992332
reactive (sibling),9808.092,0.992342
reactive (sibling),9814.982,0.992358
reactive (sibling),9823.363,0.992377
reactive (sibling),9830.675,0.992378
reactive (sibling),9833.057,0.992363
reactive (sibling),9839.661,0.992358
reactive (sibling),9843.865,0.992370
reactive (sibling),9850.029,0.992373
reactive (sibling),9860.742,0.992384
reactive (sibling),9865.946,0.992361
reactive (sibling),9874.084,0.992361
reactive (sibling),9880.490,0.992337
reactive (sibling),9889.674,0.992323
reactive (sibling),9895.448,0.992321
reactive (sibling),9903.409,0.992316
reactive (sibling),9909.498,0.992300
reactive (sibling),9917.998,0.992295
reactive (sibling),9920.149,0.992323
reactive (sibling),9931.098,0.992326
reactive (sibling),9941.241,0.992324
reactive (sibling),9949.060,0.992326
reactive (sibling),9957.312,0.992330
reactive (sibling),9964.195,0.992342
reactive (sibling),9970.041,0.992348
reactive (sibling),9973.561,0.992331
reactive (sibling),9981.689,0.992307
reactive (sibling),9986.710,0.992311
reactive (sibling),9994.751,0.992311
reactive (sibling),9997.814,0.992323
reactive (sibling),10003.254,0.992332
reactive (sibling),10015.585,0.992332
reactive (sibling),10024.640,0.992358
reactive (sibling),10035.524,0.992377
reactive (sibling),10042.619,0.992377
reactive (sibling),10047.054,0.992365
reactive (sibling),10054.497,0.992358
reactive (sibling),10058.493,0.992371
reactive (sibling),10067.138,0.992377
reactive (sibling),10082.292,0.992389
reactive (sibling),10085.321,0.992348
reactive (sibling),10100.680,0.992342
reactive (sibling),10110.710,0.992335
reactive (sibling),10121.571,0.992303
reactive (sibling),10128.008,0.992287
reactive (sibling),10136.623,0.992282
reactive (sibling),10146.176,0.992287
reactive (sibling),10157.614,0.992295
reactive (sibling),10160.788,0.992328
reactive (sibling),10167.809,0.992324
reactive (sibling),10178.031,0.992324
reactive (sibling),10184.981,0.992336
reactive (sibling),10195.194,0.992330
reactive (sibling),10203.899,0.992342
reactive (sibling),10209.266,0.992348
reactive (sibling),10211.246,0.992331
reactive (sibling),10220.078,0.992337
reactive (sibling),10230.522,0.992313
reactive (sibling),10241.481,0.992318
reactive (sibling),10245.370,0.992330
reactive (sibling),10255.306,0.992342
reactive (sibling),10265.064,0.992342
reactive (sibling),10271.686,0.992375
reactive (sibling),10279.983,0.992377
reactive (sibling),10286.460,0.992377
reactive (sibling),10289.606,0.992363
reactive (sibling),10295.750,0.992358
reactive (sibling),10299.146,0.992370
reactive (sibling),10306.490,0.992373
reactive (sibling),10320.205,0.992384
reactive (sibling),10323.810,0.992361
reactive (sibling),10331.651,0.992361
reactive (sibling),10338.348,0.992337
reactive (sibling),10347.667,0.992316
reactive (sibling),10354.737,0.992321
reactive (sibling),10361.132,0.992295
reactive (sibling),10369.692,0.992289
reactive (sibling),10378.084,0.992295
reactive (sibling),10381.771,0.992311
reactive (sibling),10388.837,0.992326
reactive (sibling),10403.018,0.992324
reactive (sibling),10408.972,0.992336
reactive (sibling),10416.763,0.992330
reactive (sibling),10422.727,0.992342
reactive (sibling),10429.362,0.992347
reactive (sibling),10431.884,0.992331
reactive (sibling),10439.317,0.992337
reactive (sibling),10444.539,0.992311
reactive (sibling),10452.565,0.992311
reactive (sibling),10458.006,0.992323
reactive (sibling),10463.893,0.992332
reactive (sibling),10472.244,0.992332
reactive (sibling),10482.525,0.992356
reactive (sibling),10494.182,0.992377
reactive (sibling),10501.267,0.992377
reactive (sibling),10505.056,0.992365
reactive (sibling),10513.452,0.992365
reactive (sibling),10516.396,0.992378
reactive (sibling),10524.428,0.992377
reactive (sibling),10560.946,0.992373
reactive (sibling),10564.960,0.992334
reactive (sibling),10575.650,0.992361
reactive (sibling),10581.960,0.992314
reactive (sibling),10588.025,0.992286
reactive (sibling),10591.419,0.992287
reactive (sibling),10598.546,0.992282
reactive (sibling),10606.443,0.992289
reactive (sibling),10611.449,0.992295
reactive (sibling),10615.288,0.992323
reactive (sibling),10622.107,0.992309
reactive (sibling),10633.110,0.992318
reactive (sibling),10640.170,0.992318
reactive (sibling),10648.212,0.992326
reactive (sibling),10654.612,0.992331
reactive (sibling),10660.398,0.992347
reactive (sibling),10662.631,0.992332
reactive (sibling),10670.125,0.992337
reactive (sibling),10675.657,0.992311
reactive (sibling),10685.021,0.992311
reactive (sibling),10688.170,0.992323
reactive (sibling),10695.348,0.992332
reactive (sibling),10706.781,0.992332
reactive (sibling),10715.434,0.992358
reactive (sibling),10723.989,0.992377
reactive (sibling),10730.748,0.992377
reactive (sibling),10733.934,0.992363
reactive (sibling),10740.680,0.992358
reactive (sibling),10744.980,0.992370
reactive (sibling),10755.468,0.992377
reactive (sibling),10766.689,0.992384
reactive (sibling),10770.544,0.992363
reactive (sibling),10784.302,0.992342
reactive (sibling),10792.698,0.992324
reactive (sibling),10803.094,0.992328
reactive (sibling),10807.752,0.992302
reactive (sibling),10814.562,0.992295
reactive (sibling),10825.161,0.992289
reactive (sibling),10832.465,0.992295
reactive (sibling),10835.592,0.992330
reactive (sibling),10843.710,0.992326
reactive (sibling),10853.615,0.992324
reactive (sibling),10859.259,0.992326
reactive (sibling),10866.298,0.992326
reactive (sibling),10873.082,0.992331
reactive (sibling),10878.914,0.992347
reactive (sibling),10881.266,0.992332
reactive (sibling),10889.260,0.992337
reactive (sibling),10893.742,0.992337
reactive (sibling),10902.165,0.992309
reactive (sibling),10906.272,0.992323
reactive (sibling),10914.039,0.992332
reactive (sibling),10923.046,0.992332
reactive (sibling),10929.360,0.992356
reactive (sibling),10938.515,0.992361
reactive (sibling),10946.752,0.992378
reactive (sibling),10950.195,0.992363
reactive (sibling),10957.555,0.992358
reactive (sibling),10961.657,0.992370
reactive (sibling),10967.186,0.992373
reactive (sibling),10978.450,0.992384
reactive (sibling),10984.085,0.992363
reactive (sibling),10990.805,0.992347
reactive (sibling),11000.684,0.992331
reactive (sibling),11006.934,0.992316
reactive (sibling),11012.064,0.992321
reactive (sibling),11018.559,0.992316
reactive (sibling),11024.839,0.992300
reactive (sibling),11032.732,0.992295
reactive (sibling),11036.100,0.992323
reactive (sibling),11043.682,0.992309
reactive (sibling),11053.286,0.992316
reactive (sibling),11058.119,0.992318
reactive (sibling),11064.161,0.992318
reactive (sibling),11070.368,0.992328
reactive (sibling),11076.206,0.992337
reactive (sibling),11079.418,0.992332
reactive (sibling),11088.215,0.992337
reactive (sibling),11093.754,0.992337
reactive (sibling),11100.820,0.992309
reactive (sibling),11104.095,0.992323
reactive (sibling),11110.567,0.992325
reactive (sibling),11121.584,0.992332
reactive (sibling),11130.959,0.992358
reactive (sibling),11140.961,0.992377
reactive (sibling),11147.485,0.992378
reactive (sibling),11152.165,0.992363
reactive (sibling),11161.440,0.992365
reactive (sibling),11164.101,0.992371
reactive (sibling),11171.170,0.992377
reactive (sibling),11182.109,0.992389
reactive (sibling),11185.460,0.992363
reactive (sibling),11195.848,0.992347
reactive (sibling),11202.197,0.992331
reactive (sibling),11208.684,0.992316
reactive (sibling),11215.069,0.992321
reactive (sibling),11224.929,0.992295
reactive (sibling),11232.897,0.992289
reactive (sibling),11241.391,0.992295
reactive (sibling),11243.771,0.992311
reactive (sibling),11252.092,0.992326
reactive (sibling),11261.075,0.992316
reactive (sibling),11266.387,0.992326
reactive (sibling),11272.684,0.992326
reactive (sibling),11278.995,0.992331
reactive (sibling),11286.983,0.992347
reactive (sibling),11290.569,0.992332
reactive (sibling),11298.144,0.992337
reactive (sibling),11301.421,0.992337
reactive (sibling),11310.955,0.992309
reactive (sibling),11316.062,0.992323
reactive (sibling),11324.259,0.992332
reactive (sibling),11334.569,0.992342
reactive (sibling),11344.650,0.992358
reactive (sibling),11354.490,0.992377
reactive (sibling),11360.858,0.992377
reactive (sibling),11364.091,0.992365
reactive (sibling),11370.721,0.992358
reactive (sibling),11373.408,0.992378
reactive (sibling),11380.532,0.992373
reactive (sibling),11395.107,0.992389
reactive (sibling),11399.726,0.992363
reactive (sibling),11408.522,0.992347
reactive (sibling),11414.061,0.992337
reactive (sibling),11421.614,0.992316
reactive (sibling),11426.674,0.992321
reactive (sibling),11433.491,0.992295
reactive (sibling),11441.761,0.992289
reactive (sibling),11448.694,0.992295
reactive (sibling),11451.847,0.992323
reactive (sibling),11459.852,0.992326
reactive (sibling),11469.693,0.992316
reactive (sibling),11476.098,0.992326
reactive (sibling),11481.579,0.992318
reactive (sibling),11487.115,0.992331
reactive (sibling),11495.365,0.992347
reactive (sibling),11499.463,0.992332
reactive (sibling),11508.168,0.992337
reactive (sibling),11513.125,0.992311
reactive (sibling),11523.287,0.992311
reactive (sibling),11527.687,0.992323
reactive (sibling),11534.664,0.992332
reactive (sibling),11541.937,0.992342
reactive (sibling),11553.176,0.992358
reactive (sibling),11562.621,0.992377
reactive (sibling),11571.043,0.992377
reactive (sibling),11575.036,0.992365
reactive (sibling),11582.911,0.992358
reactive (sibling),11586.839,0.992378
reactive (sibling),11594.590,0.992373
reactive (sibling),11609.339,0.992389
reactive (sibling),11612.611,0.992363
reactive (sibling),11627.971,0.992342
reactive (sibling),11635.573,0.992335
reactive (sibling),11643.293,0.992328
reactive (sibling),11649.988,0.992302
reactive (sibling),11661.254,0.992282
reactive (sibling),11666.963,0.992289
reactive (sibling),11675.079,0.992295
reactive (sibling),11678.284,0.992330
reactive (sibling),11687.370,0.992326
reactive (sibling),11701.498,0.992324
reactive (sibling),11707.128,0.992336
reactive (sibling),11715.908,0.992330
reactive (sibling),11724.358,0.992342
reactive (sibling),11737.352,0.992349
reactive (sibling),11739.756,0.992295
reactive (sibling),11748.141,0.992308
reactive (sibling),11752.364,0.992313
reactive (sibling),11758.460,0.992311
reactive (sibling),11762.347,0.992331
reactive (sibling),11768.973,0.992331
reactive (sibling),11778.836,0.992342
reactive (sibling),11790.328,0.992358
reactive (sibling),11804.998,0.992377
reactive (sibling),11810.709,0.992377
reactive (sibling),11813.493,0.992365
reactive (sibling),11821.920,0.992365
reactive (sibling),11824.789,0.992371
reactive (sibling),11831.506,0.992377
reactive (sibling),11840.935,0.992389
reactive (sibling),11846.181,0.992363
reactive (sibling),11855.857,0.992347
reactive (sibling),11861.957,0.992337
reactive (sibling),11869.781,0.992323
reactive (sibling),11875.019,0.992321
reactive (sibling),11884.583,0.992316
reactive (sibling),11894.122,0.992289
reactive (sibling),11903.486,0.992277
reactive (sibling),11908.060,0.992330
reactive (sibling),11914.122,0.992326
reactive (sibling),11924.423,0.992324
reactive (sibling),11929.749,0.992326
reactive (sibling),11936.197,0.992330
reactive (sibling),11941.600,0.992331
reactive (sibling),11950.519,0.992347
reactive (sibling),11953.936,0.992332
reactive (sibling),11961.320,0.992337
reactive (sibling),11970.105,0.992311
reactive (sibling),11975.825,0.992311
reactive (sibling),11978.900,0.992323
reactive (sibling),11984.891,0.992332
reactive (sibling),11991.413,0.992332
reactive (sibling),12003.158,0.992358
reactive (sibling),12015.434,0.992377
reactive (sibling),12023.023,0.992377
reactive (sibling),12027.455,0.992363
reactive (sibling),12034.675,0.992358
reactive (sibling),12039.772,0.992371
reactive (sibling),12046.050,0.992377
reactive (sibling),12056.499,0.992389
reactive (sibling),12059.385,0.992363
reactive (sibling),12068.703,0.992347
reactive (sibling),12074.803,0.992337
reactive (sibling),12082.918,0.992323
reactive (sibling),12089.490,0.992321
reactive (sibling),12098.410,0.992316
reactive (sibling),12109.543,0.992289
reactive (sibling),12118.551,0.992277
reactive (sibling),12121.781,0.992330
reactive (sibling),12129.616,0.992324
reactive (sibling),12139.564,0.992324
reactive (sibling),12146.689,0.992336
reactive (sibling),12152.979,0.992330
reactive (sibling),12161.802,0.992342
reactive (sibling),12167.697,0.992347
reactive (sibling),12171.552,0.992331
reactive (sibling),12181.440,0.992337
reactive (sibling),12189.232,0.992311
reactive (sibling),12196.483,0.992311
reactive (sibling),12199.366,0.992323
reactive (sibling),12205.098,0.992332
reactive (sibling),12212.486,0.992332
reactive (sibling),12220.118,0.992356
reactive (sibling),12233.298,0.992377
reactive (sibling),12239.697,0.992378
reactive (sibling),12242.543,0.992363
reactive (sibling),12251.671,0.992358
reactive (sibling),12257.327,0.992378
reactive (sibling),12266.282,0.992377
reactive (sibling),12284.035,0.992375
reactive (sibling),12287.122,0.992348
reactive (sibling),12296.095,0.992342
reactive (sibling),12304.740,0.992335
reactive (sibling),12311.451,0.992324
reactive (sibling),12314.616,0.992324
reactive (sibling),12322.965,0.992295
reactive (sibling),12330.794,0.992289
reactive (sibling),12339.654,0.992295
reactive (sibling),12342.727,0.992323
reactive (sibling),12353.466,0.992326
reactive (sibling),12362.183,0.992316
reactive (sibling),12368.635,0.992326
reactive (sibling),12376.925,0.992330
reactive (sibling),12381.778,0.992331
reactive (sibling),12387.270,0.992347
reactive (sibling),12389.869,0.992332
reactive (sibling),12398.436,0.992337
reactive (sibling),12402.836,0.992311
reactive (sibling),12412.415,0.992309
reactive (sibling),12415.561,0.992323
reactive (sibling),12424.696,0.992332
reactive (sibling),12435.500,0.992332
reactive (sibling),12445.047,0.992358
reactive (sibling),12455.199,0.992377
reactive (sibling),12461.800,0.992377
reactive (sibling),12464.879,0.992365
reactive (sibling),12471.134,0.992358
reactive (sibling),12475.369,0.992378
reactive (sibling),12487.213,0.992377
reactive (sibling),12499.193,0.992389
reactive (sibling),12504.211,0.992363
reactive (sibling),12512.814,0.992347
reactive (sibling),12520.046,0.992331
reactive (sibling),12527.661,0.992324
reactive (sibling),12533.173,0.992324
reactive (sibling),12541.486,0.992295
reactive (sibling),12550.539,0.992289
reactive (sibling),12558.692,0.992295
reactive (sibling),12564.218,0.992330
reactive (sibling),12570.779,0.992326
reactive (sibling),12579.303,0.992316
reactive (sibling),12585.310,0.992326
reactive (sibling),12590.668,0.992326
reactive (sibling),12595.141,0.992331
reactive (sibling),12603.336,0.992347
reactive (sibling),12608.350,0.992332
reactive (sibling),12618.460,0.992337
reactive (sibling),12625.539,0.992311
reactive (sibling),12633.659,0.992311
reactive (sibling),12637.434,0.992323
reactive (sibling),12645.728,0.992331
reactive (sibling),12658.306,0.992342
reactive (sibling),12668.871,0.992375
reactive (sibling),12677.880,0.992377
reactive (sibling),12683.172,0.992377
reactive (sibling),12687.380,0.992365
reactive (sibling),12694.144,0.992365
reactive (sibling),12697.998,0.992371
reactive (sibling),12706.965,0.992377
reactive (sibling),12720.974,0.992389
reactive (sibling),12723.332,0.992363
reactive (sibling),12736.244,0.992347
reactive (sibling),12743.132,0.992331
reactive (sibling),12751.344,0.992324
reactive (sibling),12758.439,0.992302
reactive (sibling),12763.998,0.992295
reactive (sibling),12772.597,0.992289
reactive (sibling),12781.717,0.992277
reactive (sibling),12785.708,0.992330
reactive (sibling),12790.701,0.992326
reactive (sibling),12805.371,0.992324
reactive (sibling),12810.899,0.992326
reactive (sibling),12816.719,0.992326
reactive (sibling),12822.984,0.992331
reactive (sibling),12829.081,0.992347
reactive (sibling),12831.318,0.992332
reactive (sibling),12839.180,0.992337
reactive (sibling),12845.716,0.992311
reactive (sibling),12854.462,0.992311
reactive (sibling),12857.073,0.992323
reactive (sibling),12864.147,0.992325
reactive (sibling),12870.392,0.992333
reactive (sibling),12877.092,0.992356
reactive (sibling),12884.001,0.992361
reactive (sibling),12890.444,0.992361
reactive (sibling),12893.818,0.992365
reactive (sibling),12901.153,0.992356
reactive (sibling),12903.981,0.992367
reactive (sibling),12912.787,0.992372
reactive (sibling),12925.389,0.992384
reactive (sibling),12930.130,0.992361
reactive (sibling),12938.328,0.992347
reactive (sibling),12945.659,0.992331
reactive (sibling),12954.670,0.992324
reactive (sibling),12959.273,0.992321
reactive (sibling),12966.055,0.992295
reactive (sibling),12974.567,0.992289
reactive (sibling),12982.726,0.992295
reactive (sibling),12986.587,0.992311
reactive (sibling),12996.199,0.992326
reactive (sibling),13006.255,0.992324
reactive (sibling),13014.060,0.992326
reactive (sibling),13020.799,0.992330
reactive (sibling),13028.829,0.992342
reactive (sibling),13034.351,0.992347
reactive (sibling),13036.647,0.992331
reactive (sibling),13043.265,0.992337
reactive (sibling),13048.564,0.992311
reactive (sibling),13055.864,0.992309
reactive (sibling),13060.448,0.992323
reactive (sibling),13067.615,0.992332
reactive (sibling),13077.734,0.992332
reactive (sibling),13086.123,0.992356
reactive (sibling),13094.590,0.992358
reactive (sibling),13100.588,0.992378
reactive (sibling),13103.427,0.992363
reactive (sibling),13109.917,0.992358
reactive (sibling),13113.492,0.992370
reactive (sibling),13121.273,0.992373
reactive (sibling),13131.734,0.992384
reactive (sibling),13136.199,0.992361
reactive (sibling),13144.928,0.992361
reactive (sibling),13151.135,0.992337
reactive (sibling),13163.242,0.992316
reactive (sibling),13169.506,0.992321
reactive (sibling),13180.914,0.992295
reactive (sibling),13190.450,0.992289
reactive (sibling),13200.015,0.992295
reactive (sibling),13202.681,0.992330
reactive (sibling),13211.794,0.992335
reactive (sibling),13222.239,0.992324
reactive (sibling),13232.957,0.992342
reactive (sibling),13237.704,0.992330
reactive (sibling),13242.517,0.992342
reactive (sibling),13248.749,0.992347
reactive (sibling),13251.052,0.992331
reactive (sibling),13258.899,0.992337
reactive (sibling),13262.894,0.992311
reactive (sibling),13269.446,0.992309
reactive (sibling),13273.642,0.992323
reactive (sibling),13281.157,0.992325
reactive (sibling),13288.698,0.992333
reactive (sibling),13296.748,0.992346
reactive (sibling),13308.608,0.992361
reactive (sibling),13320.544,0.992377
reactive (sibling),13325.792,0.992365
reactive (sibling),13332.633,0.992365
reactive (sibling),13336.396,0.992371
reactive (sibling),13346.336,0.992377
reactive (sibling),13359.643,0.992375
reactive (sibling),13364.013,0.992348
reactive (sibling),13373.649,0.992342
reactive (sibling),13379.570,0.992331
reactive (sibling),13391.386,0.992324
reactive (sibling),13395.145,0.992324
reactive (sibling),13405.128,0.992295
reactive (sibling),13414.446,0.992289
reactive (sibling),13424.380,0.992295
reactive (sibling),13426.214,0.992330
reactive (sibling),13434.617,0.992324
reactive (sibling),13445.266,0.992324
reactive (sibling),13453.220,0.992336
reactive (sibling),13460.716,0.992330
reactive (sibling),13467.380,0.992342
reactive (sibling),13472.608,0.992347
reactive (sibling),13474.862,0.992331
reactive (sibling),13482.034,0.992337
reactive (sibling),13486.148,0.992337
reactive (sibling),13496.671,0.992311
reactive (sibling),13499.538,0.992323
reactive (sibling),13507.269,0.992332
reactive (sibling),13513.940,0.992332
reactive (sibling),13521.554,0.992356
reactive (sibling),13533.860,0.992358
reactive (sibling),13538.861,0.992378
reactive (sibling),13543.374,0.992363
reactive (sibling),13554.323,0.992358
reactive (sibling),13556.966,0.992378
reactive (sibling),13567.153,0.992373
reactive (sibling),13577.569,0.992389
reactive (sibling),13581.666,0.992348
reactive (sibling),13592.315,0.992347
reactive (sibling),13599.461,0.992324
reactive (sibling),13608.903,0.992324
reactive (sibling),13614.766,0.992324
reactive (sibling),13625.698,0.992295
reactive (sibling),13636.258,0.992289
reactive (sibling),13641.671,0.992295
reactive (sibling),13645.125,0.992330
reactive (sibling),13654.473,0.992324
reactive (sibling),13663.162,0.992324
reactive (sibling),13670.724,0.992336
reactive (sibling),13676.896,0.992330
reactive (sibling),13682.232,0.992331
reactive (sibling),13686.462,0.992347
reactive (sibling),13690.695,0.992332
reactive (sibling),13699.219,0.992337
reactive (sibling),13703.731,0.992337
reactive (sibling),13711.765,0.992309
reactive (sibling),13716.430,0.992323
reactive (sibling),13724.593,0.992332
reactive (sibling),13732.601,0.992332
reactive (sibling),13739.472,0.992356
reactive (sibling),13752.486,0.992377
reactive (sibling),13759.574,0.992377
reactive (sibling),13762.195,0.992363
reactive (sibling),13772.940,0.992365
reactive (sibling),13777.131,0.992371
reactive (sibling),13783.801,0.992373
reactive (sibling),13793.200,0.992389
reactive (sibling),13797.221,0.992363
reactive (sibling),13812.372,0.992347
reactive (sibling),13818.822,0.992331
reactive (sibling),13826.935,0.992324
reactive (sibling),13831.873,0.992321
reactive (sibling),13839.884,0.992295
reactive (sibling),13850.052,0.992289
reactive (sibling),13858.246,0.992295
reactive (sibling),13859.988,0.992330
reactive (sibling),13867.380,0.992326
reactive (sibling),13875.851,0.992316
reactive (sibling),13882.515,0.992326
reactive (sibling),13888.938,0.992326
reactive (sibling),13894.904,0.992331
reactive (sibling),13901.708,0.992347
reactive (sibling),13907.716,0.992332
reactive (sibling),13915.547,0.992337
reactive (sibling),13923.947,0.992311
reactive (sibling),13929.864,0.992311
reactive (sibling),13933.763,0.992323
reactive (sibling),13942.420,0.992332
reactive (sibling),13952.147,0.992342
reactive (sibling),13961.347,0.992358
reactive (sibling),13970.603,0.992377
reactive (sibling),13980.921,0.992377
reactive (sibling),13983.699,0.992363
reactive (sibling),13990.634,0.992365
reactive (sibling),13993.927,0.992371
reactive (sibling),14001.564,0.992373
reactive (sibling),14009.286,0.992384
reactive (sibling),14013.777,0.992363
reactive (sibling),14020.067,0.992361
reactive (sibling),14028.799,0.992337
reactive (sibling),14038.771,0.992323
reactive (sibling),14045.331,0.992321
reactive (sibling),14053.625,0.992316
reactive (sibling),14060.246,0.992300
reactive (sibling),14068.473,0.992295
reactive (sibling),14071.137,0.992311
reactive (sibling),14077.259,0.992326
reactive (sibling),14085.983,0.992316
reactive (sibling),14091.174,0.992326
reactive (sibling),14095.917,0.992318
reactive (sibling),14104.849,0.992328
reactive (sibling),14110.662,0.992337
reactive (sibling),14113.224,0.992325
reactive (sibling),14121.295,0.992337
reactive (sibling),14126.617,0.992338
reactive (sibling),14135.997,0.992309
reactive (sibling),14139.250,0.992323
reactive (sibling),14148.847,0.992332
reactive (sibling),14159.027,0.992342
reactive (sibling),14168.835,0.992358
reactive (sibling),14179.035,0.992377
reactive (sibling),14187.222,0.992382
reactive (sibling),14190.272,0.992365
reactive (sibling),14199.388,0.992355
reactive (sibling),14202.331,0.992371
reactive (sibling),14209.780,0.992377
reactive (sibling),14217.774,0.992384
reactive (sibling),14220.304,0.992363
reactive (sibling),14230.117,0.992347
reactive (sibling),14241.557,0.992331
reactive (sibling),14247.968,0.992316
reactive (sibling),14251.666,0.992321
reactive (sibling),14258.540,0.992314
reactive (sibling),14267.948,0.992300
reactive (sibling),14276.140,0.992295
reactive (sibling),14279.398,0.992311
reactive (sibling),14286.475,0.992326
reactive (sibling),14294.879,0.992316
reactive (sibling),14300.918,0.992318
reactive (sibling),14305.734,0.992318
reactive (sibling),14313.004,0.992331
reactive (sibling),14319.244,0.992347
reactive (sibling),14322.621,0.992332
reactive (sibling),14331.848,0.992337
reactive (sibling),14337.589,0.992337
reactive (sibling),14346.509,0.992311
reactive (sibling),14351.302,0.992323
reactive (sibling),14357.325,0.992332
reactive (sibling),14364.102,0.992332
reactive (sibling),14372.397,0.992356
reactive (sibling),14385.304,0.992377
reactive (sibling),14391.957,0.992377
reactive (sibling),14395.130,0.992363
reactive (sibling),14405.786,0.992358
reactive (sibling),14408.437,0.992378
reactive (sibling),14414.676,0.992373
reactive (sibling),14423.682,0.992384
reactive (sibling),14428.555,0.992363
reactive (sibling),14442.027,0.992347
reactive (sibling),14450.494,0.992331
reactive (sibling),14457.947,0.992324
reactive (sibling),14462.102,0.992321
reactive (sibling),14467.383,0.992316
reactive (sibling),14475.495,0.992289
reactive (sibling),14482.857,0.992295
reactive (sibling),14485.653,0.992311
reactive (sibling),14493.795,0.992326
reactive (sibling),14503.336,0.992316
reactive (sibling),14509.593,0.992318
reactive (sibling),14516.958,0.992318
reactive (sibling),14522.004,0.992328
reactive (sibling),14527.719,0.992347
reactive (sibling),14530.701,0.992332
reactive (sibling),14540.538,0.992337
reactive (sibling),14546.372,0.992311
reactive (sibling),14552.110,0.992309
reactive (sibling),14555.283,0.992323
reactive (sibling),14563.228,0.992325
reactive (sibling),14571.461,0.992332
reactive (sibling),14584.891,0.992358
